PUN,Status,Image,Total Execution Time (s)
1122301M01103040,Pass,22,0.35638769485286864
1122301M01402670,Pass,24,0.19907719758475603
1122301M01402590,Pass,11,0.2418107968426353
1122301M01402990,Pass,32,0.24188009753608028
1122301M01102920,Pass,31,0.15109329911270297
1122301M01202970,Pass,34,0.21972179792088598
1122301M01202850,Pass,31,0.17390879871648418
1122301M01302780,Pass,33,0.21610879798363009
1122301M01402670,Pass,21,0.20474429748633996
1122301M01202750,Pass,21,0.189285597754799
1122301M01202890,Pass,14,0.2509916966831979
1122301M01402700,Pass,11,0.2425444968298937
1122301M01102960,Pass,14,0.2762756962441105
1122301M01202810,Pass,23,0.23336479698931034
1122301M01203010,Pass,33,0.23350469768152923
1122301M01402720,Pass,32,0.21815359794811967
1122301M01202970,Pass,22,0.2993093958441025
1122301M01403030,Pass,34,0.22922979775576804
1122301M01103040,Pass,33,0.22408719784507553
1122301M01202750,Pass,12,0.3123755956171921
1122301M01302940,Pass,13,0.2314757970221151
1122301M01302820,Pass,23,0.1981228976013286
1122301M01302780,Pass,22,0.2250010971345561
1122301M01202730,Pass,13,0.25338419664164924
1122301M01402630,Pass,12,0.3992511941084921
1122301M01402650,Pass,31,0.1581047989909398
1122301M01202810,Pass,31,0.15249579908834687
1122301M01402790,Pass,31,0.152971199080091
1122301M01303020,Pass,11,0.257448996571059
1122301M01402680,Pass,23,0.2791054961949677
1122301M01402680,Pass,11,0.25712649657665965
1122301M01202770,Pass,32,0.21863729793971964
1122301M01302940,Pass,12,0.26612219642043844
1122301M01402630,Pass,23,0.21466619731403416
1122301M01402790,Pass,12,0.2675834963950612
1122301M01402610,Pass,31,0.1519077990985582
1122301M01402790,Pass,11,0.25813399655916314
1122301M01402950,Pass,34,0.2174781979598488
1122301M01202970,Pass,33,0.2060429981584349
1122301M01102840,Pass,24,0.2129893973431538
1122301M01402600,Pass,13,0.3342202952378324
1122301M01402620,Pass,34,0.21721809796436575
1122301M01402630,Pass,13,0.2793219961912079
1122301M01202890,Pass,23,0.20450949749041755
1122301M01302980,Pass,21,0.19469959766077832
1122301M01402720,Pass,33,0.22206089788026467
1122301M01202890,Pass,11,0.2565697965863274
1122301M01102800,Pass,13,0.23400399697820984
1122301M01303020,Pass,21,0.1884737977688969
1122301M01102840,Pass,33,0.26381489715515594
1122301M01303020,Pass,13,0.2391901968881452
1122301M01402600,Pass,22,0.37097279459958077
1122301M01402990,Pass,24,0.31424789558467736
1122301M01102920,Pass,32,0.2103448980837272
1122301M01402740,Pass,34,0.22250089787262353
1122301M01102880,Pass,34,0.22400739784646134
1122301M01302900,Pass,23,0.326912795364736
1122301M01202810,Pass,33,0.21691709796959296
1122301M01403030,Pass,33,0.21804639794998132
1122301M01203010,Pass,34,0.26128079719916364
1122301M01402600,Pass,12,0.3451648950477662
1122301M01402700,Pass,31,0.15671419901508926
1122301M01402640,Pass,12,0.29235529596486887
1122301M01302780,Pass,12,0.3521654949261923
1122301M01202850,Pass,13,0.25377109663493025
1122301M01302900,Pass,12,0.25021839669662715
1122301M01202750,Pass,14,0.2935522959440815
1122301M01402990,Pass,11,0.2548519966161591
1122301M01402870,Pass,34,0.21304039803691657
1122301M01302780,Pass,34,0.20548529816812006
1122301M01402610,Pass,23,0.22169539719196357
1122301M01402870,Pass,22,0.30849119568464944
1122301M01302900,Pass,22,0.3183177955139986
1122301M01103000,Pass,12,0.27861489620348756
1122301M01402670,Pass,22,0.3655847946931499
1122301M01302980,Pass,34,0.2798602968765081
1122301M01302780,Pass,11,0.2569426965798515
1122301M01402870,Pass,33,0.24338119751001183
1122301M01402790,Pass,14,0.25978329653052107
1122301M01102920,Pass,33,0.20676979814581314
1122301M01402760,Pass,34,0.2174620979601284
1122301M01102800,Pass,24,0.20294909751751578
1122301M01302940,Pass,22,0.3762898945072429
1122301M01103000,Pass,24,0.3255531953883471
1122301M01402640,Pass,31,0.15665409901613295
1122301M01202810,Pass,13,0.232581397002915
1122301M01302860,Pass,14,0.26180239649545695
1122301M01402720,Pass,23,0.3949282941835645
1122301M01102840,Pass,22,0.36043559478257203
1122301M01402590,Pass,34,0.2496014974019888
1122301M01102840,Pass,21,0.21335449733681341
1122301M01402660,Pass,33,0.2258249978148965
1122301M01402740,Pass,14,0.2638082964606221
1122301M01402910,Fail,13,0.24993649670152268
1122301M01402950,Pass,33,0.2119297980562035
1122301M01302900,Pass,14,0.27545419625837697
1122301M01302980,Pass,24,0.22052189721234283
1122301M01202730,Pass,22,0.3840256943729014
1122301M01402630,Pass,33,0.2144072980131787
1122301M01102760,Pass,32,0.2229965978640151
1122301M01402870,Pass,11,0.2593899965373512
1122301M01402640,Pass,33,0.23926219758154327
1122301M01402990,Pass,31,0.1559633990281278
1122301M01402590,Pass,32,0.2406118975581041
1122301M01402950,Pass,13,0.2303080970423936
1122301M01202750,Pass,32,0.24427739749444824
1122301M01202770,Pass,14,0.2634279964672265
1122301M01402700,Pass,13,0.23789629691061534
1122301M01202710,Pass,34,0.2432894975116043
1122301M01302780,Pass,14,0.2966093958909912
1122301M01102920,Pass,14,0.2656077964293716
1122301M01402720,Pass,13,0.24918839671451434
1122301M01402670,Pass,12,0.3126621956122149
1122301M01402600,Pass,23,0.35690799484383307
1122301M01402680,Pass,22,0.34400629506788666
1122301M01102760,Pass,33,0.17725499865837338
1122301M01102760,Pass,14,0.27929859619161423
1122301M01402760,Pass,14,0.2640549964563378
1122301M01102920,Pass,22,0.3385659951623641
1122301M01402910,Pass,33,0.21925659792896474
1122301M01402870,Pass,14,0.26387959645938386
1122301M01302980,Pass,33,0.22556929781933704
1122301M01402620,Pass,12,0.28819479603712095
1122301M01402990,Pass,12,0.2593885965373755
1122301M01402910,Fail,11,0.37522889452566843
1122301M01402650,Pass,21,0.20916679740953786
1122301M01202770,Pass,34,0.4018604947578269
1122301M01402740,Pass,12,0.2572813965739696
1122301M01102880,Pass,22,0.3441031950662039
1122301M01402790,Pass,24,0.21496769730879825
1122301M01402830,Pass,33,0.2789444968924121
1122301M01103000,Pass,23,0.3204830954763956
1122301M01402700,Pass,34,0.21480579800625826
1122301M01303020,Pass,32,0.24997029739558416
1122301M01402870,Pass,21,0.19883759758891695
1122301M01202930,Pass,11,0.2685297963786275
1122301M01402950,Pass,23,0.19395769767366233
1122301M01302860,Pass,31,0.1974151983082671
1122301M01402990,Pass,23,0.2542731966262106
1122301M01202710,Pass,14,0.27088099633779605
1122301M01402990,Pass,21,0.19440759766584925
1122301M01402620,Pass,11,0.24353829681263517
1122301M01402600,Pass,24,0.2675372963958635
1122301M01303020,Pass,23,0.1924370977000694
1122301M01202710,Pass,11,0.2481125967331969
1122301M01402640,Pass,21,0.19798429760373554
1122301M01402910,Pass,23,0.24596149677055337
1122301M01402660,Pass,24,0.23243079700553035
1122301M01202710,Pass,31,0.16031899895248752
1122301M01402690,Pass,12,0.385162694353156
1122301M01402740,Pass,11,0.2652319964358978
1122301M01302860,Pass,11,0.24627919676503612
1122301M01102800,Pass,34,0.22672569779925478
1122301M01202850,Pass,21,0.18985809774485685
1122301M01102840,Pass,31,0.15234109909103344
1122301M01402690,Pass,11,0.2551961966101816
1122301M01302900,Pass,34,0.21205359805405355
1122301M01202810,Pass,11,0.24119219685337803
1122301M01402740,Pass,32,0.23846759759534245
1122301M01402630,Pass,22,0.19593149763938492
1122301M01402700,Pass,23,0.1906656977308319
1122301M01302860,Pass,23,0.20474459748633475
1122301M01203010,Pass,12,0.30349309577144745
1122301M01302860,Pass,21,0.1974887976123405
1122301M01102960,Pass,21,0.20170629753909852
1122301M01103000,Pass,21,0.19109669772334706
1122301M01402950,Pass,14,0.26027649652195606
1122301M01402700,Pass,21,0.21108709737618955
1122301M01302820,Pass,14,0.26042939651930075
1122301M01402650,Pass,23,0.20967389740073147
1122301M01302980,Pass,11,0.24525779678277396
1122301M01102760,Pass,34,0.2571900972702036
1122301M01402640,Pass,11,0.2564460965884756
1122301M01202730,Pass,34,0.22075069790301788
1122301M01102880,Pass,23,0.20679559745071666
1122301M01402610,Pass,11,0.24049929686541108
1122301M01103040,Pass,34,0.1847282985285905
1122301M01202850,Pass,22,0.263407696467579
1122301M01402740,Pass,33,0.24168839753940935
1122301M01402680,Pass,13,0.246939796753564
1122301M01402700,Pass,32,0.20437929818732706
1122301M01402700,Pass,22,0.245285896782286
1122301M01303020,Pass,14,0.2809459961630052
1122301M01102800,Pass,33,0.22068529790415364
1122301M01202810,Pass,22,0.22816229707965802
1122301M01202750,Pass,33,0.352076395622388
1122301M01103000,Pass,14,0.269019396370125
1122301M01302860,Pass,32,0.3409446958157035
1122301M01402650,Pass,33,0.21440919801314573
1122301M01202730,Pass,12,0.2732714962962821
1122301M01102800,Pass,14,0.27143529632817
1122301M01402870,Pass,23,0.1926235976968306
1122301M01402760,Pass,21,0.18490549783086474
1122301M01402660,Pass,13,0.2438155968078195
1122301M01402830,Pass,14,0.24958889670755918
1122301M01403030,Pass,14,0.256727596583587
1122301M01202850,Pass,34,0.2511647973748402
1122301M01402760,Pass,22,0.4015711940682025
1122301M01402910,Pass,21,0.19995679756948068
1122301M01202850,Pass,11,0.25045749669247486
1122301M01202930,Pass,12,0.2675008963964956
1122301M01303020,Pass,24,0.2003193975631837
1122301M01402720,Pass,21,0.2041911974959452
1122301M01102840,Pass,12,0.2760493962480406
1122301M01403030,Pass,11,0.24860179672470134
1122301M01102800,Pass,23,0.19574209764267406
1122301M01102960,Pass,23,0.26953739636112933
1122301M01103000,Pass,13,0.23701639692589585
1122301M01402660,Pass,22,0.22051899721239318
1122301M01202750,Pass,11,0.25461199662032696
1122301M01202850,Pass,23,0.201590297541113
1122301M01402650,Pass,22,0.22843229707496915
1122301M01202930,Pass,23,0.18453759783725376
1122301M01302980,Pass,22,0.3249405953989857
1122301M01102880,Pass,12,0.24563679677619216
1122301M01402630,Pass,34,0.23260159769721264
1122301M01302940,Pass,11,0.26039859651983566
1122301M01402950,Pass,21,0.198084697601992
1122301M01302780,Pass,21,0.20287609751878352
1122301M01302940,Pass,21,0.20779549743335216
1122301M01402910,Fail,11,0.23435229697216117
1122301M01402670,Pass,14,0.2552092966099541
1122301M01102960,Pass,12,0.2728905963028969
1122301M01102840,Pass,11,0.25666029658475575
1122301M01402910,Pass,34,0.19736939830906247
1122301M01202710,Pass,23,0.26046509651868077
1122301M01402760,Pass,13,0.249438096710178
1122301M01102920,Pass,13,0.23947779688315066
1122301M01403030,Pass,21,0.20104639755055845
1122301M01302900,Pass,31,0.1575938989998122
1122301M01402760,Pass,24,0.1976266976099457
1122301M01402640,Pass,23,0.20444589749152203
1122301M01102760,Pass,13,0.2415912968464472
1122301M01302900,Pass,24,0.20039929756179614
1122301M01402690,Pass,24,0.21503509730762776
1122301M01302940,Pass,34,0.19801769829780397
1122301M01402670,Pass,32,0.2075844981316649
1122301M01102960,Pass,31,0.15659829901710198
1122301M01402740,Pass,23,0.2589716965446155
1122301M01102960,Pass,34,0.20788089812651755
1122301M01402650,Pass,24,0.20560909747132164
1122301M01402870,Pass,12,0.2539483966318512
1122301M01402950,Pass,24,0.223789497155597
1122301M01402690,Pass,31,0.15466649905065005
1122301M01202730,Pass,32,0.20962889809616142
1122301M01402640,Pass,32,0.2326355976966222
1122301M01402870,Pass,32,0.24257729752397253
1122301M01202970,Pass,31,0.15644269901980418
1122301M01402760,Pass,32,0.23595279763901503
1122301M01402630,Pass,11,0.3553108948715686
1122301M01402680,Pass,21,0.19319439768691796
1122301M01202850,Pass,33,0.2326126976970199
1122301M01102760,Pass,24,0.20621109746086722
1122301M01402610,Pass,12,0.3137220955938085
1122301M01202810,Pass,21,0.1919490977085441
1122301M01402680,Pass,33,0.20760259813135057
1122301M01103040,Pass,31,0.1536117990689662
1122301M01102760,Pass,12,0.27364209628984626
1122301M01402870,Pass,31,0.15681159901339778
1122301M01302900,Pass,33,0.2537786973294467
1122301M01202710,Pass,12,0.2680934963862044
1122301M01202710,Pass,24,0.21972509722618022
1122301M01403030,Pass,32,0.20906809810590038
1122301M01202770,Pass,21,0.1940513976720351
1122301M01302780,Pass,13,0.26770059639302757
1122301M01302900,Pass,21,0.1947408976600611
1122301M01302980,Pass,14,0.2814870961536083
1122301M01402660,Pass,14,0.257906496563114
1122301M01402910,Pass,22,0.4456192933032539
1122301M01402650,Pass,13,0.22429179714687394
1122301M01202930,Pass,31,0.15709829900841887
1122301M01102800,Pass,21,0.1996743975743849
1122301M01302860,Pass,12,0.25384069663372155
1122301M01402690,Pass,13,0.22621929711340055
1122301M01402760,Pass,11,0.2567786965826996
1122301M01303020,Pass,33,0.239142497583622
1122301M01202810,Pass,14,0.2818033961481154
1122301M01402650,Pass,12,0.3213115954620076
1122301M01103040,Pass,14,0.267288796400179
1122301M01402830,Pass,24,0.2100129973948426
1122301M01402640,Pass,14,0.2742436962793987
1122301M01203010,Pass,13,0.23994589687502155
1122301M01102920,Pass,34,0.1936296983740069
1122301M01402610,Pass,22,0.29644829589378896
1122301M01402590,Pass,23,0.3069117957120776
1122301M01402740,Pass,22,0.3539502948951971
1122301M01102800,Pass,22,0.410665893910262
1122301M01302980,Pass,13,0.24731339674707598
1122301M01102920,Pass,24,0.2730330963004223
1122301M01302860,Pass,24,0.20800719742967574
1122301M01202850,Pass,24,0.20559979747148316
1122301M01402740,Pass,13,0.23350149698693637
1122301M01102920,Pass,11,0.2467895967561724
1122301M01102840,Pass,14,0.26255589648237154
1122301M01202750,Pass,24,0.20389179750114464
1122301M01402910,Pass,24,0.2973989958772789
1122301M01202890,Pass,21,0.20485319748444877
1122301M01402950,Pass,31,0.1569597990108241
1122301M01402600,Pass,14,0.4647644929707743
1122301M01102840,Pass,32,0.24218699753075057
1122301M01202810,Pass,32,0.22333419785815228
1122301M01302780,Pass,31,0.15900379897532757
1122301M01202850,Pass,32,0.22035689790985669
1122301M01202930,Pass,24,0.20259069752373982
1122301M01103000,Pass,34,0.23166019771356122
1122301M01402720,Pass,11,0.2554526966057272
1122301M01103000,Pass,31,0.15485569904736435
1122301M01203010,Pass,14,0.26384739645994304
1122301M01402910,Fail,11,0.264420296449994
1122301M01402590,Pass,22,0.33760649517902697
1122301M01202770,Pass,12,0.2672059964016169
1122301M01402790,Pass,34,0.2550731973069661
1122301M01102880,Pass,21,0.19534799764951807
1122301M01202970,Pass,32,0.2130938980359875
1122301M01402990,Pass,13,0.2352693969562346
1122301M01402600,Pass,34,0.21690799796975102
1122301M01403030,Pass,24,0.31947899549383296
1122301M01202810,Pass,34,0.2649560971353376
1122301M01402790,Pass,33,0.2439424975002642
1122301M01402610,Pass,33,0.23758129761073413
1122301M01202750,Pass,31,0.15307309907832134
1122301M01202770,Pass,33,0.23008689774088348
1122301M01302860,Pass,34,0.22477119783319705
1122301M01402650,Pass,11,0.23847489690056722
1122301M01402870,Pass,24,0.24108679685520842
1122301M01202810,Pass,12,0.2442120968009338
1122301M01302780,Pass,24,0.21270589734807713
1122301M01402720,Pass,24,0.21010959739316504
1122301M01202890,Pass,22,0.3743201945414491
1122301M01202730,Pass,33,0.21766129795666905
1122301M01302980,Pass,23,0.2241779971488502
1122301M01303020,Pass,12,0.26508389643846975
1122301M01302820,Pass,32,0.2543615973193239
1122301M01302820,Pass,12,0.307305695705237
1122301M01302980,Pass,31,0.15871279898038115
1122301M01103000,Pass,33,0.22497229782970468
1122301M01302940,Pass,23,0.19362799767938796
1122301M01402950,Pass,22,0.2637379964618429
1122301M01103000,Pass,32,0.16406929888735902
1122301M01303020,Pass,22,0.3721393945793214
1122301M01102800,Pass,31,0.16288499890792585
1122301M01402950,Pass,11,0.2640367964566539
1122301M01102880,Pass,13,0.23682089692929095
1122301M01102760,Pass,22,0.26365839646322525
1122301M01302820,Pass,33,0.1678463988217651
1122301M01403030,Pass,23,0.2784462962064155
1122301M01402620,Pass,13,0.2366981969314218
1122301M01402830,Pass,31,0.15441439905502807
1122301M01402630,Pass,32,0.21258909804475395
1122301M01402910,Fail,11,0.24817359673213757
1122301M01202730,Pass,23,0.19617759763511108
1122301M01402660,Pass,12,0.28177449614861727
1122301M01102760,Pass,21,0.19324269768607916
1122301M01102920,Pass,21,0.19002099774202788
1122301M01402760,Pass,12,0.3744973945383718
1122301M01402680,Pass,34,0.17841239863827374
1122301M01402910,Pass,31,0.15359219906930655
1122301M01403030,Pass,22,0.37462559453614547
1122301M01402600,Pass,31,0.15603699902684964
1122301M01202730,Pass,24,0.21207749735899006
1122301M01402680,Pass,24,0.20443979749162797
1122301M01402660,Pass,11,0.24477729679111843
1122301M01402610,Pass,21,0.20259089752373635
1122301M01102760,Pass,31,0.1583791989861745
1122301M01102880,Pass,31,0.15546439903679354
1122301M01402650,Pass,32,0.25115389737502947
1122301M01402640,Pass,22,0.3049623957459313
1122301M01203010,Pass,23,0.2130502973420962
1122301M01102800,Pass,32,0.26444199714426553
1122301M01402690,Pass,22,0.3543725948878633
1122301M01402640,Pass,34,0.21830379794551125
1122301M01302820,Pass,11,0.2586548965501171
1122301M01102800,Pass,11,0.2580240965610717
1122301M01302900,Pass,11,0.2572938965737525
1122301M01402630,Pass,14,0.2664396964149246
1122301M01302780,Pass,32,0.26522099713073727
1122301M01102840,Pass,34,0.2472976974419971
1122301M01202750,Pass,23,0.18296659786453606
1122301M01302980,Pass,12,0.26945019636264367
1122301M01302860,Pass,22,0.3592487948031822
1122301M01202710,Pass,32,0.24529009747686148
1122301M01302820,Pass,34,0.16786779882139347
1122301M01402700,Pass,24,0.2085979974194158
1122301M01202710,Pass,13,0.24869719672304463
1122301M01202850,Pass,12,0.23455749696859765
1122301M01302860,Pass,33,0.22248589787288403
1122301M01402830,Pass,11,0.3522896949240354
1122301M01302980,Pass,32,0.40653139467671107
1122301M01402830,Pass,32,0.24843129742231074
1122301M01402670,Pass,23,0.34411159506605804
1122301M01402590,Pass,21,0.1866291978009306
1122301M01402740,Pass,21,0.19937909757951316
1122301M01402950,Pass,12,0.27406089628257324
1122301M01202770,Pass,24,0.20754959743762252
1122301M01102960,Pass,32,0.23690869762241465
1122301M01202970,Pass,13,0.31425379558457484
1122301M01402590,Pass,12,0.41371319385734195
1122301M01302820,Pass,22,0.33388039524373525
1122301M01402720,Pass,12,0.3335490952494886
1122301M01202710,Pass,33,0.23877339759003186
1122301M01202930,Pass,34,0.2508309973806371
1122301M01402720,Pass,14,0.26213589648966534
1122301M01203010,Pass,31,0.15806499899163096
1122301M01103000,Pass,22,0.3384695951640382
1122301M01402660,Pass,21,0.185006597829109
1122301M01303020,Pass,34,0.23376289767704525
1122301M01402990,Pass,14,0.26185109649461125
1122301M01402700,Pass,12,0.2634728964664467
1122301M01402660,Pass,32,0.3711104952918378
1122301M01202890,Pass,24,0.2024861975255546
1122301M01202890,Pass,13,0.244364796798282
1122301M01402600,Pass,11,0.2578933965633415
1122301M01402590,Pass,13,0.34781949500166587
1122301M01102800,Pass,12,0.30808139569176607
1122301M01402830,Pass,23,0.20532159747631443
1122301M01402610,Pass,34,0.23457699766290743
1122301M01402620,Pass,14,0.2597762965306426
1122301M01103040,Pass,12,0.24108899685517024
1122301M01102960,Pass,11,0.25793799656256694
1122301M01103040,Pass,13,0.2558539965987581
1122301M01102960,Pass,13,0.2419423968403499
1122301M01202770,Pass,22,0.3140623955878988
1122301M01203010,Pass,21,0.20249289752543825
1122301M01302900,Pass,13,0.35603249485903715
1122301M01402660,Pass,34,0.250508997386229
1122301M01402610,Pass,14,0.2713578963295141
1122301M01102880,Pass,14,0.2687092963755102
1122301M01302940,Pass,31,0.15505839904384422
1122301M01402620,Pass,21,0.1962596976336853
1122301M01202730,Pass,14,0.2774292962240769
1122301M01102840,Pass,23,0.1954530976476929
1122301M01302940,Pass,33,0.19678999831912447
1122301M01202890,Pass,31,0.15920549897182482
1122301M01202970,Pass,11,0.24537309678077165
1122301M01402660,Pass,23,0.19533069764981853
1122301M01202710,Pass,22,0.23906359689034373
1122301M01402990,Pass,34,0.2103036980844427
1122301M01402910,Pass,32,0.218439997943146
1122301M01202770,Pass,13,0.25287919665041914
1122301M01103000,Pass,11,0.25157219667311675
1122301M01402910,Pass,12,0.2555637966037978
1122301M01402790,Pass,32,0.23801609760318332
1122301M01402720,Pass,31,0.15943939896776285
1122301M01202930,Pass,33,0.21555409799326314
1122301M01102960,Pass,24,0.21399259732573203
1122301M01402910,Pass,14,0.503191892303436
1122301M01202930,Pass,13,0.24785519673766698
1122301M01402640,Pass,24,0.20863949741869509
1122301M01402690,Pass,21,0.1896449977485576
1122301M01203010,Pass,22,0.4224220937061014
1122301M01402630,Pass,24,0.21016979739211958
1122301M01402600,Pass,32,0.2241811978434431
1122301M01402830,Pass,34,0.24808199742837675
1122301M01302820,Pass,24,0.21662109728008497
1122301M01302820,Pass,21,0.295223095915066
1122301M01402650,Pass,34,0.25291259734448757
1122301M01402590,Pass,31,0.15366789906799194
1122301M01403030,Pass,13,0.25005089669953595
1122301M01203010,Pass,11,0.25506459661246705
1122301M01402630,Pass,31,0.15730619900480847
1122301M01402650,Pass,14,0.24681919675565836
1122301M01202890,Pass,33,0.21907819793206285
1122301M01302820,Pass,13,0.26054459651730016
1122301M01402830,Pass,12,0.30274809578438533
1122301M01402620,Pass,31,0.15633349902170057
1122301M01202890,Pass,34,0.24917819740933994
1122301M01402990,Pass,22,0.36845319464333665
1122301M01402620,Pass,23,0.1897194977472638
1122301M01402620,Pass,33,0.22801969777678288
1122301M01402670,Pass,33,0.21895219793425102
1122301M01402720,Pass,34,0.18292009855999206
1122301M01402910,Fail,11,0.4097841939255738
1122301M01302900,Pass,32,0.23707859761946412
1122301M01402990,Pass,33,0.3597795954886127
1122301M01402600,Pass,33,0.22262209787051873
1122301M01402690,Pass,33,0.20974259809418688
1122301M01402740,Pass,24,0.19927459758132793
1122301M01202750,Pass,13,0.2298468970504029
1122301M01302940,Pass,14,0.27283979630377914
1122301M01202930,Pass,22,0.21170369736548156
1122301M01402680,Pass,12,0.2659285964238005
1122301M01202750,Pass,34,0.25740949726639345
1122301M01402720,Pass,22,0.29768199587236427
1122301M01202970,Pass,23,0.24783069673809244
1122301M01402870,Pass,13,0.2517257966704493
1122301M01102840,Pass,13,0.2771199962294483
1122301M01402690,Pass,23,0.26008749652523827
1122301M01402670,Pass,31,0.15931519896991975
1122301M01202890,Pass,12,0.25827109655678226
1122301M01102880,Pass,24,0.21362169733217315
1122301M01302860,Pass,13,0.2573105965734625
1122301M01403030,Pass,12,0.26152609650025527
1122301M01202970,Pass,12,0.25566739660199866
1122301M01402760,Pass,31,0.1546971990501169
1122301M01103040,Pass,21,0.19780249760689272
1122301M01402700,Pass,14,0.26098489650965384
1122301M01203010,Pass,24,0.3294992953198183
1122301M01202730,Pass,11,0.2416436968455372
1122301M01202930,Pass,21,0.20431919749372235
1122301M01302940,Pass,24,0.19937829757952705
1122301M01202890,Pass,32,0.2727771969995147
1122301M01102960,Pass,22,0.28302009612698587
1122301M01402660,Pass,31,0.15397839906259972
1122301M01402640,Pass,13,0.2318181970161689
1122301M01202770,Pass,11,0.24411309680265308
1122301M01402950,Pass,32,0.22287499786612686
1122301M01402830,Pass,21,0.20375189750357417
1122301M01102920,Pass,12,0.2595406965347341
1122301M01103040,Pass,24,0.2125925973500447
1122301M01202810,Pass,24,0.206628297453622
1122301M01402610,Pass,32,0.21475549800713178
1122301M01102880,Pass,11,0.265992596422689
1122301M01402610,Pass,24,0.20445779749131537
1122301M01402670,Pass,13,0.23737279691970653
1122301M01402910,Fail,11,0.24376579680868438
1122301M01202970,Pass,24,0.21621459728714432
1122301M01202710,Pass,21,0.20281539751983765
1122301M01103040,Pass,32,0.25021799739128253
1122301M01202970,Pass,14,0.2606716965150929
1122301M01402830,Pass,22,0.2099837973953497
1122301M01402910,Fail,13,0.44697049327978866
1122301M01402590,Pass,33,0.20070799825108365
1122301M01402590,Pass,24,0.3419026951044183
1122301M01102760,Pass,11,0.25734789657281476
1122301M01202750,Pass,22,0.2579294965627146
1122301M01103040,Pass,23,0.3562787948547599
1122301M01402700,Pass,33,0.21169999806019424
1122301M01102880,Pass,33,0.214443098012557
1122301M01102920,Pass,23,0.18717729779141218
1122301M01202930,Pass,14,0.2816839961501889
1122301M01402690,Pass,14,0.25572039660107826
1122301M01202730,Pass,31,0.1567489990144849
1122301M01302940,Pass,32,0.20457409818394412
1122301M01202930,Pass,32,0.2053777981699869
1122301M01402740,Pass,31,0.15674739901451268
1122301M01402690,Pass,32,0.2163989979785904
1122301M01103040,Pass,11,0.25747809657055365
1122301M01402760,Pass,23,0.2128624973453576
1122301M01302780,Pass,23,0.21186179736273594
1122301M01202770,Pass,23,0.18355229785436472
1122304M01400580,Pass,24,0.440322393395241
1122304M01300450,Pass,31,0.15640749902041545
1122304M01300370,Pass,33,0.35263919561261436
1122304M01400580,Pass,32,0.24954119740303599
1122304M01200240,Pass,34,0.1781361986430703
1122304M01100590,Pass,31,0.15835949898651663
1122304M01300090,Pass,12,0.6096174904552265
1122304M01200360,Pass,24,0.4906455925213177
1122304M01100230,Pass,22,0.5378805917010248
1122304M01400460,Pass,11,0.25616139659341974
1122304M01300090,Pass,21,0.1870606977934371
1122304M01400500,Pass,24,0.4286770935974757
1122304M01400340,Pass,34,0.28861739672443043
1122304M01200200,Pass,33,0.3393040958441945
1122304M01400070,Pass,23,0.2873362960520298
1122304M01300610,Pass,34,0.268696497070381
1122304M01100190,Pass,22,0.4095099939303356
1122304M01300130,Pass,21,0.2006254975578679
1122304M01400500,Pass,14,0.69618078895195
1122304M01400380,Pass,24,0.5057567922588935
1122304M01300530,Pass,21,0.20903089741189795
1122304M01300370,Pass,23,0.39981519409869754
1122304M01300570,Pass,23,0.41008099392041947
1122304M01400140,Pass,13,0.7552362879263799
1122304M01400260,Pass,31,0.15650829901866495
1122304M01300210,Pass,23,0.45350479316631265
1122304M01200280,Pass,31,0.1554595990368769
1122304M01400030,Pass,32,0.23083189772794563
1122304M01300450,Pass,22,0.5147624921024985
1122304M01100510,Pass,12,0.4638184929872028
1122304M01100040,Pass,14,0.48948429254148507
1122304M01100390,Pass,24,0.4342152935012981
1122304M01200560,Pass,23,0.38889539428833314
1122304M01400380,Pass,13,0.6581673896120988
1122304M01200160,Pass,24,0.5206229920007238
1122304M01100040,Pass,11,0.2523254966600348
1122304M01200320,Pass,21,0.1934609976822881
1122304M01400070,Pass,12,0.37164139458796974
1122304M01100060,Pass,22,0.35294589491263967
1122304M01300330,Pass,11,0.3197359954893699
1122304M01400500,Pass,12,0.7487291880393836
1122304M01400100,Pass,11,0.2844889961014767
1122304M01400420,Pass,32,0.3023022964867756
1122304M01100590,Pass,11,0.25248239665731004
1122304M01200600,Pass,31,0.1644153988813486
1122304M01100470,Pass,24,0.47234759283908456
1122304M01200600,Pass,12,0.70400978881599
1122304M01300410,Pass,24,0.43372379350983364
1122304M01100040,Pass,32,0.23481749765873086
1122304M01400260,Pass,23,0.29895449585026573
1122304M01400260,Pass,34,0.20262219821784122
1122304M01400460,Pass,22,0.40548649400020853
1122304M01100080,Pass,14,0.682968989181389
1122304M01300610,Pass,13,0.5196778920171365
1122304M01100190,Pass,31,0.15843809898515163
1122304M01200280,Pass,13,0.5639107912489787
1122304M01300330,Pass,14,0.4969199924123551
1122304M01400100,Pass,32,0.3292132960194335
1122304M01400500,Pass,11,0.2487400967222996
1122304M01400460,Pass,14,0.529507991846425
1122304M01200560,Pass,14,0.48596889260253423
1122304M01400070,Pass,31,0.16041789895077002
1122304M01100550,Pass,32,0.32779989604397886
1122304M01200360,Pass,23,0.3257983953840889
1122304M01300210,Pass,14,0.6201455902723934
1122304M01100040,Pass,34,0.23499499765564838
1122304M01200560,Pass,31,0.15938719896866937
1122304M01300090,Pass,33,0.2454740974736661
1122304M01400300,Pass,34,0.44068069408366717
